Name,Day,Friends,Description,Group,Notes,Type,URL,Visited
MYDO Teppanyaki birthday dinner,Day 15,Osaka,"18:30-20:30 — Table-side wagyu, flambéed seafood, and custom dessert with dual birthday shout-outs for Henry and Ken.",Osaka,Located inside W Osaka. Request private teppan counter with six seats. Booking: Pre-order cake + champagne tower; confirm shellfish allergies. With Henry + Nana + Nicole + Ken Budget around £324.32 Nanako working day Play curated playlist through restaurant’s sound system (share via Spotify link).,Food,https://maps.google.com/?cid=4258381221987283802,No
Karaoke Kan Shinsaibashi takeover,Day 15,Henry,"21:00-23:30 — Private neon room with unlimited drinks, photobooth props, and birthday slideshow during choruses.",Osaka,Reserve VIP room; bring HDMI cable for slideshow. Order sparkling sake tower. Booking: Book 3-hour premium plan with open bar via Jalan Net. With Henry + Nana + Nicole + Ken + Osaka friends (optional) Budget around £129.73 Nanako working day Surprise Ken with co-birthday montage at 22:00.,Nightlife,https://maps.google.com/?cid=2046130830251139311,No
Karaoke Kan Shinsaibashi takeover,Day 15,Nana,"21:00-23:30 — Private neon room with unlimited drinks, photobooth props, and birthday slideshow during choruses.",Osaka,Reserve VIP room; bring HDMI cable for slideshow. Order sparkling sake tower. Booking: Book 3-hour premium plan with open bar via Jalan Net. With Henry + Nana + Nicole + Ken + Osaka friends (optional) Budget around £129.73 Nanako working day Surprise Ken with co-birthday montage at 22:00.,Nightlife,https://maps.google.com/?cid=2046130830251139311,No
Karaoke Kan Shinsaibashi takeover,Day 15,Nicole,"21:00-23:30 — Private neon room with unlimited drinks, photobooth props, and birthday slideshow during choruses.",Osaka,Reserve VIP room; bring HDMI cable for slideshow. Order sparkling sake tower. Booking: Book 3-hour premium plan with open bar via Jalan Net. With Henry + Nana + Nicole + Ken + Osaka friends (optional) Budget around £129.73 Nanako working day Surprise Ken with co-birthday montage at 22:00.,Nightlife,https://maps.google.com/?cid=2046130830251139311,No
Karaoke Kan Shinsaibashi takeover,Day 15,Ken,"21:00-23:30 — Private neon room with unlimited drinks, photobooth props, and birthday slideshow during choruses.",Osaka,Reserve VIP room; bring HDMI cable for slideshow. Order sparkling sake tower. Booking: Book 3-hour premium plan with open bar via Jalan Net. With Henry + Nana + Nicole + Ken + Osaka friends (optional) Budget around £129.73 Nanako working day Surprise Ken with co-birthday montage at 22:00.,Nightlife,https://maps.google.com/?cid=2046130830251139311,No
Karaoke Kan Shinsaibashi takeover,Day 15,Osaka,"21:00-23:30 — Private neon room with unlimited drinks, photobooth props, and birthday slideshow during choruses.",Osaka,Reserve VIP room; bring HDMI cable for slideshow. Order sparkling sake tower. Booking: Book 3-hour premium plan with open bar via Jalan Net. With Henry + Nana + Nicole + Ken + Osaka friends (optional) Budget around £129.73 Nanako working day Surprise Ken with co-birthday montage at 22:00.,Nightlife,https://maps.google.com/?cid=2046130830251139311,No
Bar Nayuta sky cocktails,Day 15,Henry,23:45-01:00 — Wind down with rooftop mixology featuring yuzu gin fizzes and dessert cocktails overlooking Osaka Castle lights.,Osaka,5-minute taxi from karaoke. Dress smart-casual; limited seating at counter. Booking: Reserve 23:45 slot; request custom drink named “Japlan Nova”. With Henry + Nana + Nicole + Ken Budget around £86.49 Nanako working day Bring small thank-Henry gifts for bartenders (Aussie chocolate).,Nightlife,https://maps.google.com/?cid=8702241179377055165,No
Bar Nayuta sky cocktails,Day 15,Nana,23:45-01:00 — Wind down with rooftop mixology featuring yuzu gin fizzes and dessert cocktails overlooking Osaka Castle lights.,Osaka,5-minute taxi from karaoke. Dress smart-casual; limited seating at counter. Booking: Reserve 23:45 slot; request custom drink named “Japlan Nova”. With Henry + Nana + Nicole + Ken Budget around £86.49 Nanako working day Bring small thank-Henry gifts for bartenders (Aussie chocolate).,Nightlife,https://maps.google.com/?cid=8702241179377055165,No
Bar Nayuta sky cocktails,Day 15,Nicole,23:45-01:00 — Wind down with rooftop mixology featuring yuzu gin fizzes and dessert cocktails overlooking Osaka Castle lights.,Osaka,5-minute taxi from karaoke. Dress smart-casual; limited seating at counter. Booking: Reserve 23:45 slot; request custom drink named “Japlan Nova”. With Henry + Nana + Nicole + Ken Budget around £86.49 Nanako working day Bring small thank-Henry gifts for bartenders (Aussie chocolate).,Nightlife,https://maps.google.com/?cid=8702241179377055165,No
Bar Nayuta sky cocktails,Day 15,Ken,23:45-01:00 — Wind down with rooftop mixology featuring yuzu gin fizzes and dessert cocktails overlooking Osaka Castle lights.,Osaka,5-minute taxi from karaoke. Dress smart-casual; limited seating at counter. Booking: Reserve 23:45 slot; request custom drink named “Japlan Nova”. With Henry + Nana + Nicole + Ken Budget around £86.49 Nanako working day Bring small thank-Henry gifts for bartenders (Aussie chocolate).,Nightlife,https://maps.google.com/?cid=8702241179377055165,No
Bar Nayuta sky cocktails,Day 15,Osaka,23:45-01:00 — Wind down with rooftop mixology featuring yuzu gin fizzes and dessert cocktails overlooking Osaka Castle lights.,Osaka,5-minute taxi from karaoke. Dress smart-casual; limited seating at counter. Booking: Reserve 23:45 slot; request custom drink named “Japlan Nova”. With Henry + Nana + Nicole + Ken Budget around £86.49 Nanako working day Bring small thank-Henry gifts for bartenders (Aussie chocolate).,Nightlife,https://maps.google.com/?cid=8702241179377055165,No
Eikan-dō Zenrin-ji morning glow,Day 16,Henry,09:00-10:30 — Marvel at fiery maple reflections in the Hojo Pond and climb the Tahoto pagoda for sweeping views.,Kyoto,"Keihan from Yodoyabashi to Jingū-Marutamachi then taxi (15 min). Entry ¥1,000; illumination tickets separate. Booking: Buy advance tickets online to skip queue; bring printed QR codes. With Henry + Nana + Nicole + Ken Budget around £21.62 Shoot birthday-week group photo on the Hojo Bridge.",Culture,https://maps.google.com/?cid=2060121541776026964,No
Eikan-dō Zenrin-ji morning glow,Day 16,Nana,09:00-10:30 — Marvel at fiery maple reflections in the Hojo Pond and climb the Tahoto pagoda for sweeping views.,Kyoto,"Keihan from Yodoyabashi to Jingū-Marutamachi then taxi (15 min). Entry ¥1,000; illumination tickets separate. Booking: Buy advance tickets online to skip queue; bring printed QR codes. With Henry + Nana + Nicole + Ken Budget around £21.62 Shoot birthday-week group photo on the Hojo Bridge.",Culture,https://maps.google.com/?cid=2060121541776026964,No
Eikan-dō Zenrin-ji morning glow,Day 16,Nicole,09:00-10:30 — Marvel at fiery maple reflections in the Hojo Pond and climb the Tahoto pagoda for sweeping views.,Kyoto,"Keihan from Yodoyabashi to Jingū-Marutamachi then taxi (15 min). Entry ¥1,000; illumination tickets separate. Booking: Buy advance tickets online to skip queue; bring printed QR codes. With Henry + Nana + Nicole + Ken Budget around £21.62 Shoot birthday-week group photo on the Hojo Bridge.",Culture,https://maps.google.com/?cid=2060121541776026964,No
Eikan-dō Zenrin-ji morning glow,Day 16,Ken,09:00-10:30 — Marvel at fiery maple reflections in the Hojo Pond and climb the Tahoto pagoda for sweeping views.,Kyoto,"Keihan from Yodoyabashi to Jingū-Marutamachi then taxi (15 min). Entry ¥1,000; illumination tickets separate. Booking: Buy advance tickets online to skip queue; bring printed QR codes. With Henry + Nana + Nicole + Ken Budget around £21.62 Shoot birthday-week group photo on the Hojo Bridge.",Culture,https://maps.google.com/?cid=2060121541776026964,No
Philosopher’s Path stroll,Day 16,Henry,"10:30-11:30 — Leisurely walk along the canal beneath amber leaves, stopping for craft boutiques and gelato.",Kyoto,Start near Eikan-dō and head north; peek into artisanal shops like Ginkaku-ji Seseragi. Booking: None. With Henry + Nana + Nicole + Ken Budget around £10.81 Grab seasonal gelato at Sfera Bar Satén en route.,Nature,https://maps.google.com/?cid=13093296689021343783,No
Philosopher’s Path stroll,Day 16,Nana,"10:30-11:30 — Leisurely walk along the canal beneath amber leaves, stopping for craft boutiques and gelato.",Kyoto,Start near Eikan-dō and head north; peek into artisanal shops like Ginkaku-ji Seseragi. Booking: None. With Henry + Nana + Nicole + Ken Budget around £10.81 Grab seasonal gelato at Sfera Bar Satén en route.,Nature,https://maps.google.com/?cid=13093296689021343783,No
Philosopher’s Path stroll,Day 16,Nicole,"10:30-11:30 — Leisurely walk along the canal beneath amber leaves, stopping for craft boutiques and gelato.",Kyoto,Start near Eikan-dō and head north; peek into artisanal shops like Ginkaku-ji Seseragi. Booking: None. With Henry + Nana + Nicole + Ken Budget around £10.81 Grab seasonal gelato at Sfera Bar Satén en route.,Nature,https://maps.google.com/?cid=13093296689021343783,No
Philosopher’s Path stroll,Day 16,Ken,"10:30-11:30 — Leisurely walk along the canal beneath amber leaves, stopping for craft boutiques and gelato.",Kyoto,Start near Eikan-dō and head north; peek into artisanal shops like Ginkaku-ji Seseragi. Booking: None. With Henry + Nana + Nicole + Ken Budget around £10.81 Grab seasonal gelato at Sfera Bar Satén en route.,Nature,https://maps.google.com/?cid=13093296689021343783,No
Okutan Nanzenji yudofu lunch,Day 16,Henry,12:00-13:30 — Traditional tofu kaiseki in a tatami room overlooking a moss garden—warming and serene.,Kyoto,"Reserve tatami room; lunch course ¥3,800 pp. Remove shoes at entry. Booking: Call ahead; mention vegetarian-friendly preferences. With Henry + Nana + Nicole + Ken Budget around £86.49 Pre-order sansho pepper tofu for take-home treat.",Food,https://maps.google.com/?cid=737529368844235860,No
Okutan Nanzenji yudofu lunch,Day 16,Nana,12:00-13:30 — Traditional tofu kaiseki in a tatami room overlooking a moss garden—warming and serene.,Kyoto,"Reserve tatami room; lunch course ¥3,800 pp. Remove shoes at entry. Booking: Call ahead; mention vegetarian-friendly preferences. With Henry + Nana + Nicole + Ken Budget around £86.49 Pre-order sansho pepper tofu for take-home treat.",Food,https://maps.google.com/?cid=737529368844235860,No
Okutan Nanzenji yudofu lunch,Day 16,Nicole,12:00-13:30 — Traditional tofu kaiseki in a tatami room overlooking a moss garden—warming and serene.,Kyoto,"Reserve tatami room; lunch course ¥3,800 pp. Remove shoes at entry. Booking: Call ahead; mention vegetarian-friendly preferences. With Henry + Nana + Nicole + Ken Budget around £86.49 Pre-order sansho pepper tofu for take-home treat.",Food,https://maps.google.com/?cid=737529368844235860,No
Okutan Nanzenji yudofu lunch,Day 16,Ken,12:00-13:30 — Traditional tofu kaiseki in a tatami room overlooking a moss garden—warming and serene.,Kyoto,"Reserve tatami room; lunch course ¥3,800 pp. Remove shoes at entry. Booking: Call ahead; mention vegetarian-friendly preferences. With Henry + Nana + Nicole + Ken Budget around £86.49 Pre-order sansho pepper tofu for take-home treat.",Food,https://maps.google.com/?cid=737529368844235860,No
Tōfuku-ji autumn canopies,Day 16,Henry,14:00-15:30 — Stroll across Tsutenkyo Bridge for jaw-dropping maple valley views and temple gardens.,Kyoto,"Keihan to Tofukuji Station; timed entry queue moves quickly (~20 min). Booking: Purchase timed tickets online if available; otherwise buy on arrival (¥1,000). With Henry + Nana + Nicole + Ken Budget around £21.62 Visit Kaisando for quieter contemplation.",Culture,https://maps.google.com/?cid=7117677159742707137,No
Tōfuku-ji autumn canopies,Day 16,Nana,14:00-15:30 — Stroll across Tsutenkyo Bridge for jaw-dropping maple valley views and temple gardens.,Kyoto,"Keihan to Tofukuji Station; timed entry queue moves quickly (~20 min). Booking: Purchase timed tickets online if available; otherwise buy on arrival (¥1,000). With Henry + Nana + Nicole + Ken Budget around £21.62 Visit Kaisando for quieter contemplation.",Culture,https://maps.google.com/?cid=7117677159742707137,No
Tōfuku-ji autumn canopies,Day 16,Nicole,14:00-15:30 — Stroll across Tsutenkyo Bridge for jaw-dropping maple valley views and temple gardens.,Kyoto,"Keihan to Tofukuji Station; timed entry queue moves quickly (~20 min). Booking: Purchase timed tickets online if available; otherwise buy on arrival (¥1,000). With Henry + Nana + Nicole + Ken Budget around £21.62 Visit Kaisando for quieter contemplation.",Culture,https://maps.google.com/?cid=7117677159742707137,No
Tōfuku-ji autumn canopies,Day 16,Ken,14:00-15:30 — Stroll across Tsutenkyo Bridge for jaw-dropping maple valley views and temple gardens.,Kyoto,"Keihan to Tofukuji Station; timed entry queue moves quickly (~20 min). Booking: Purchase timed tickets online if available; otherwise buy on arrival (¥1,000). With Henry + Nana + Nicole + Ken Budget around £21.62 Visit Kaisando for quieter contemplation.",Culture,https://maps.google.com/?cid=7117677159742707137,No
Kōdai-ji night illumination,Day 16,Henry,"18:00-19:30 — Nighttime light-up across Zen gardens and bamboo grove, culminating in mirror pond projections.",Kyoto,"Taxi from Tofuku-ji (15 min). Evening entry ¥1,000; ends 21:30. Booking: Buy combo ticket with Entoku-in for extra installations. With Henry + Nana + Nicole + Ken Budget around £21.62 Return to Osaka via Keihan Gion-Shijo after illumination.",Culture,https://maps.google.com/?cid=2616919559259342976,No
Kōdai-ji night illumination,Day 16,Nana,"18:00-19:30 — Nighttime light-up across Zen gardens and bamboo grove, culminating in mirror pond projections.",Kyoto,"Taxi from Tofuku-ji (15 min). Evening entry ¥1,000; ends 21:30. Booking: Buy combo ticket with Entoku-in for extra installations. With Henry + Nana + Nicole + Ken Budget around £21.62 Return to Osaka via Keihan Gion-Shijo after illumination.",Culture,https://maps.google.com/?cid=2616919559259342976,No
Kōdai-ji night illumination,Day 16,Nicole,"18:00-19:30 — Nighttime light-up across Zen gardens and bamboo grove, culminating in mirror pond projections.",Kyoto,"Taxi from Tofuku-ji (15 min). Evening entry ¥1,000; ends 21:30. Booking: Buy combo ticket with Entoku-in for extra installations. With Henry + Nana + Nicole + Ken Budget around £21.62 Return to Osaka via Keihan Gion-Shijo after illumination.",Culture,https://maps.google.com/?cid=2616919559259342976,No
Kōdai-ji night illumination,Day 16,Ken,"18:00-19:30 — Nighttime light-up across Zen gardens and bamboo grove, culminating in mirror pond projections.",Kyoto,"Taxi from Tofuku-ji (15 min). Evening entry ¥1,000; ends 21:30. Booking: Buy combo ticket with Entoku-in for extra installations. With Henry + Nana + Nicole + Ken Budget around £21.62 Return to Osaka via Keihan Gion-Shijo after illumination.",Culture,https://maps.google.com/?cid=2616919559259342976,No
Takamura Wine & Coffee farewell brunch,Day 17,Henry,10:00-11:30 — Celebrate the journey with artisanal coffee cupping and light brunch in a lofted roastery.,Osaka,Taxi from W Osaka (10 min). Reserve tasting flight with seasonal beans. Booking: Book cupping session for two; pick up beans for home brewing. With Henry + Nana + Nicole + Ken Budget around £43.24 Share highlight reel before heading to airport.,Food,https://maps.google.com/?cid=18436798584987103295,No
Takamura Wine & Coffee farewell brunch,Day 17,Nana,10:00-11:30 — Celebrate the journey with artisanal coffee cupping and light brunch in a lofted roastery.,Osaka,Taxi from W Osaka (10 min). Reserve tasting flight with seasonal beans. Booking: Book cupping session for two; pick up beans for home brewing. With Henry + Nana + Nicole + Ken Budget around £43.24 Share highlight reel before heading to airport.,Food,https://maps.google.com/?cid=18436798584987103295,No
Rinku Premium Outlets spree,Day 17,Henry,"13:00-16:00 — Outlet hop for last-minute gifts—Onitsuka Tiger, Coach, Nintendo Tokyo satellite—and sunset pier views.",Izumisano,JR rapid or Nankai to Rinku-Town (40 min). Use hands-free delivery counter for extra bags. Booking: Download coupon QR via official site for extra 10% savings. With Henry + Nana Budget around £162.16 Ride Rinku OOTD Ferris wheel if time allows.,Shopping,https://maps.google.com/?cid=14141131390446530690,No
Rinku Premium Outlets spree,Day 17,Nana,"13:00-16:00 — Outlet hop for last-minute gifts—Onitsuka Tiger, Coach, Nintendo Tokyo satellite—and sunset pier views.",Izumisano,JR rapid or Nankai to Rinku-Town (40 min). Use hands-free delivery counter for extra bags. Booking: Download coupon QR via official site for extra 10% savings. With Henry + Nana Budget around £162.16 Ride Rinku OOTD Ferris wheel if time allows.,Shopping,https://maps.google.com/?cid=14141131390446530690,No
Kansai International Airport departure,Day 17,Henry,"18:00-23:00 — Check in early, enjoy KIX Lounge showers, and savour final takoyaki before overnight flight home.",Osaka,Hotel limo or Nankai Rapi:t to KIX (~45 min). Arrive 3 hours pre-flight for tax-free refund pickup. Booking: Confirm airline upgrade waitlist; pre-book KIX lounge seats via Priority Pass. With Henry + Nana Allow lounge time and final takoyaki run.,Departure,https://maps.google.com/?cid=12104414214768042484,No
Kansai International Airport departure,Day 17,Nana,"18:00-23:00 — Check in early, enjoy KIX Lounge showers, and savour final takoyaki before overnight flight home.",Osaka,Hotel limo or Nankai Rapi:t to KIX (~45 min). Arrive 3 hours pre-flight for tax-free refund pickup. Booking: Confirm airline upgrade waitlist; pre-book KIX lounge seats via Priority Pass. With Henry + Nana Allow lounge time and final takoyaki run.,Departure,https://maps.google.com/?cid=12104414214768042484,No
Soosh Harajuku styling session,Day 18,Nana,Drop into Soosh for curated streetwear and accessory edits.,Tokyo Harajuku,Check Instagram for pop-up hours; typically inside Laforet. Booking: DM for personal styling slot if weekend. With Fashion squad Budget around £64.86 Good rainy-day filler before or after Harajuku plan.,Shopping,https://maps.google.com/?cid=9447902076108220331,No
Soosh Harajuku styling session,Day 18,Nicole,Drop into Soosh for curated streetwear and accessory edits.,Tokyo Harajuku,Check Instagram for pop-up hours; typically inside Laforet. Booking: DM for personal styling slot if weekend. With Fashion squad Budget around £64.86 Good rainy-day filler before or after Harajuku plan.,Shopping,https://maps.google.com/?cid=9447902076108220331,No
Soosh Harajuku styling session,Day 18,Ken,Drop into Soosh for curated streetwear and accessory edits.,Tokyo Harajuku,Check Instagram for pop-up hours; typically inside Laforet. Booking: DM for personal styling slot if weekend. With Fashion squad Budget around £64.86 Good rainy-day filler before or after Harajuku plan.,Shopping,https://maps.google.com/?cid=9447902076108220331,No
Soosh Harajuku styling session,Day 18,James,Drop into Soosh for curated streetwear and accessory edits.,Tokyo Harajuku,Check Instagram for pop-up hours; typically inside Laforet. Booking: DM for personal styling slot if weekend. With Fashion squad Budget around £64.86 Good rainy-day filler before or after Harajuku plan.,Shopping,https://maps.google.com/?cid=9447902076108220331,No
Soosh Harajuku styling session,Day 18,Phil,Drop into Soosh for curated streetwear and accessory edits.,Tokyo Harajuku,Check Instagram for pop-up hours; typically inside Laforet. Booking: DM for personal styling slot if weekend. With Fashion squad Budget around £64.86 Good rainy-day filler before or after Harajuku plan.,Shopping,https://maps.google.com/?cid=9447902076108220331,No
Don Quijote Dotonbori skincare haul,Day 18,Nana,"Stock up on J-beauty, sheet masks, and quirky gadgets late-night.",Osaka Minami,"Open 24h; bring passport for tax-free counter. Booking: No booking; plan 23:00 visit to avoid crowds. With Henry + Nana Budget around £81.08 Target Anessa SPF, LuLuLun masks, and limited matcha kit.",Shopping,https://maps.google.com/?cid=2788090604519832902,No
Don Quijote Dotonbori skincare haul,Day 18,Nicole,"Stock up on J-beauty, sheet masks, and quirky gadgets late-night.",Osaka Minami,"Open 24h; bring passport for tax-free counter. Booking: No booking; plan 23:00 visit to avoid crowds. With Henry + Nana Budget around £81.08 Target Anessa SPF, LuLuLun masks, and limited matcha kit.",Shopping,https://maps.google.com/?cid=2788090604519832902,No
Don Quijote Dotonbori skincare haul,Day 18,Ken,"Stock up on J-beauty, sheet masks, and quirky gadgets late-night.",Osaka Minami,"Open 24h; bring passport for tax-free counter. Booking: No booking; plan 23:00 visit to avoid crowds. With Henry + Nana Budget around £81.08 Target Anessa SPF, LuLuLun masks, and limited matcha kit.",Shopping,https://maps.google.com/?cid=2788090604519832902,No
Don Quijote Dotonbori skincare haul,Day 18,James,"Stock up on J-beauty, sheet masks, and quirky gadgets late-night.",Osaka Minami,"Open 24h; bring passport for tax-free counter. Booking: No booking; plan 23:00 visit to avoid crowds. With Henry + Nana Budget around £81.08 Target Anessa SPF, LuLuLun masks, and limited matcha kit.",Shopping,https://maps.google.com/?cid=2788090604519832902,No
Don Quijote Dotonbori skincare haul,Day 18,Phil,"Stock up on J-beauty, sheet masks, and quirky gadgets late-night.",Osaka Minami,"Open 24h; bring passport for tax-free counter. Booking: No booking; plan 23:00 visit to avoid crowds. With Henry + Nana Budget around £81.08 Target Anessa SPF, LuLuLun masks, and limited matcha kit.",Shopping,https://maps.google.com/?cid=2788090604519832902,No
Maidreamin Akihabara kawaii break,Day 18,Nana,"Enjoy pastel parfaits, silly chants, and polaroid keepsakes with maids.",Tokyo Akihabara,Akihabara Central Exit; allow 60 minutes including show time. Booking: Reserve weekend slots via website to avoid queue. With Nicole + Ken + Shin (optional) Budget around £27.03 Great filler after electronics shopping.,Experience,https://maps.google.com/?cid=4445699925429292090,No
Maidreamin Akihabara kawaii break,Day 18,Nicole,"Enjoy pastel parfaits, silly chants, and polaroid keepsakes with maids.",Tokyo Akihabara,Akihabara Central Exit; allow 60 minutes including show time. Booking: Reserve weekend slots via website to avoid queue. With Nicole + Ken + Shin (optional) Budget around £27.03 Great filler after electronics shopping.,Experience,https://maps.google.com/?cid=4445699925429292090,No
Maidreamin Akihabara kawaii break,Day 18,Ken,"Enjoy pastel parfaits, silly chants, and polaroid keepsakes with maids.",Tokyo Akihabara,Akihabara Central Exit; allow 60 minutes including show time. Booking: Reserve weekend slots via website to avoid queue. With Nicole + Ken + Shin (optional) Budget around £27.03 Great filler after electronics shopping.,Experience,https://maps.google.com/?cid=4445699925429292090,No
Maidreamin Akihabara kawaii break,Day 18,James,"Enjoy pastel parfaits, silly chants, and polaroid keepsakes with maids.",Tokyo Akihabara,Akihabara Central Exit; allow 60 minutes including show time. Booking: Reserve weekend slots via website to avoid queue. With Nicole + Ken + Shin (optional) Budget around £27.03 Great filler after electronics shopping.,Experience,https://maps.google.com/?cid=4445699925429292090,No
Maidreamin Akihabara kawaii break,Day 18,Phil,"Enjoy pastel parfaits, silly chants, and polaroid keepsakes with maids.",Tokyo Akihabara,Akihabara Central Exit; allow 60 minutes including show time. Booking: Reserve weekend slots via website to avoid queue. With Nicole + Ken + Shin (optional) Budget around £27.03 Great filler after electronics shopping.,Experience,https://maps.google.com/?cid=4445699925429292090,No
Animate Ikebukuro flagship mission,Day 18,Nana,"Hunt anime figures, BL merch, and limited drops across eight floors.",Tokyo Ikebukuro,Near Ikebukuro East Exit; use tax-free at level 8. Booking: No booking; plan weekday visit for minimal queue. With Anime crew Budget around £54.05 Pick up Ghibli & Genshin collab goods.,Shopping,https://maps.google.com/?cid=5782044568649909786,No
Animate Ikebukuro flagship mission,Day 18,Nicole,"Hunt anime figures, BL merch, and limited drops across eight floors.",Tokyo Ikebukuro,Near Ikebukuro East Exit; use tax-free at level 8. Booking: No booking; plan weekday visit for minimal queue. With Anime crew Budget around £54.05 Pick up Ghibli & Genshin collab goods.,Shopping,https://maps.google.com/?cid=5782044568649909786,No
Animate Ikebukuro flagship mission,Day 18,Ken,"Hunt anime figures, BL merch, and limited drops across eight floors.",Tokyo Ikebukuro,Near Ikebukuro East Exit; use tax-free at level 8. Booking: No booking; plan weekday visit for minimal queue. With Anime crew Budget around £54.05 Pick up Ghibli & Genshin collab goods.,Shopping,https://maps.google.com/?cid=5782044568649909786,No
Animate Ikebukuro flagship mission,Day 18,James,"Hunt anime figures, BL merch, and limited drops across eight floors.",Tokyo Ikebukuro,Near Ikebukuro East Exit; use tax-free at level 8. Booking: No booking; plan weekday visit for minimal queue. With Anime crew Budget around £54.05 Pick up Ghibli & Genshin collab goods.,Shopping,https://maps.google.com/?cid=5782044568649909786,No
Animate Ikebukuro flagship mission,Day 18,Phil,"Hunt anime figures, BL merch, and limited drops across eight floors.",Tokyo Ikebukuro,Near Ikebukuro East Exit; use tax-free at level 8. Booking: No booking; plan weekday visit for minimal queue. With Anime crew Budget around £54.05 Pick up Ghibli & Genshin collab goods.,Shopping,https://maps.google.com/?cid=5782044568649909786,No
GiGO Shibuya arcade showdown,Day 18,Nana,"Compete in rhythm games, claw machines, and photobooths.",Tokyo Shibuya,Located near Center-Gai; use cash or IC for machines. Booking: No booking; late-night energy boost. With Henry + Nana + Friends Budget around £21.62 Perfect rain alternative to outdoor plans.,Entertainment,https://maps.google.com/?cid=13397189295327937443,No
GiGO Shibuya arcade showdown,Day 18,Nicole,"Compete in rhythm games, claw machines, and photobooths.",Tokyo Shibuya,Located near Center-Gai; use cash or IC for machines. Booking: No booking; late-night energy boost. With Henry + Nana + Friends Budget around £21.62 Perfect rain alternative to outdoor plans.,Entertainment,https://maps.google.com/?cid=13397189295327937443,No
GiGO Shibuya arcade showdown,Day 18,Ken,"Compete in rhythm games, claw machines, and photobooths.",Tokyo Shibuya,Located near Center-Gai; use cash or IC for machines. Booking: No booking; late-night energy boost. With Henry + Nana + Friends Budget around £21.62 Perfect rain alternative to outdoor plans.,Entertainment,https://maps.google.com/?cid=13397189295327937443,No
GiGO Shibuya arcade showdown,Day 18,James,"Compete in rhythm games, claw machines, and photobooths.",Tokyo Shibuya,Located near Center-Gai; use cash or IC for machines. Booking: No booking; late-night energy boost. With Henry + Nana + Friends Budget around £21.62 Perfect rain alternative to outdoor plans.,Entertainment,https://maps.google.com/?cid=13397189295327937443,No
GiGO Shibuya arcade showdown,Day 18,Phil,"Compete in rhythm games, claw machines, and photobooths.",Tokyo Shibuya,Located near Center-Gai; use cash or IC for machines. Booking: No booking; late-night energy boost. With Henry + Nana + Friends Budget around £21.62 Perfect rain alternative to outdoor plans.,Entertainment,https://maps.google.com/?cid=13397189295327937443,No
Cinnamoroll Cafe sweet pause,Day 18,Nana,Pastel latte art and themed plates inside the Cinnamoroll dreamscape.,Tokyo Shinjuku,Located in Shinjuku; queue early for morning slots. Booking: Advance reservations via EPARK recommended. With Nicole + Ken Budget around £18.92 Collect seasonal merch for birthday gift bags.,Food,https://maps.google.com/?cid=12163419718774346138,No
Cinnamoroll Cafe sweet pause,Day 18,Nicole,Pastel latte art and themed plates inside the Cinnamoroll dreamscape.,Tokyo Shinjuku,Located in Shinjuku; queue early for morning slots. Booking: Advance reservations via EPARK recommended. With Nicole + Ken Budget around £18.92 Collect seasonal merch for birthday gift bags.,Food,https://maps.google.com/?cid=12163419718774346138,No
Cinnamoroll Cafe sweet pause,Day 18,Ken,Pastel latte art and themed plates inside the Cinnamoroll dreamscape.,Tokyo Shinjuku,Located in Shinjuku; queue early for morning slots. Booking: Advance reservations via EPARK recommended. With Nicole + Ken Budget around £18.92 Collect seasonal merch for birthday gift bags.,Food,https://maps.google.com/?cid=12163419718774346138,No
Cinnamoroll Cafe sweet pause,Day 18,James,Pastel latte art and themed plates inside the Cinnamoroll dreamscape.,Tokyo Shinjuku,Located in Shinjuku; queue early for morning slots. Booking: Advance reservations via EPARK recommended. With Nicole + Ken Budget around £18.92 Collect seasonal merch for birthday gift bags.,Food,https://maps.google.com/?cid=12163419718774346138,No
Cinnamoroll Cafe sweet pause,Day 18,Phil,Pastel latte art and themed plates inside the Cinnamoroll dreamscape.,Tokyo Shinjuku,Located in Shinjuku; queue early for morning slots. Booking: Advance reservations via EPARK recommended. With Nicole + Ken Budget around £18.92 Collect seasonal merch for birthday gift bags.,Food,https://maps.google.com/?cid=12163419718774346138,No
Genshin Impact Official Shop Tokyo,Day 18,Nana,Snag exclusive character drops and photo spots for Shin’s fandom.,Tokyo Shibuya,Inside PARCO; check reservation lottery during new releases. Booking: Use PARCO app to secure timed entry if new merch drop. With Nicole (Shin) + Ken Budget around £48.65 Grab resin for cosplay upgrades and friend gifts.,Shopping,https://maps.google.com/?cid=1935335699422656795,No
Genshin Impact Official Shop Tokyo,Day 18,Nicole,Snag exclusive character drops and photo spots for Shin’s fandom.,Tokyo Shibuya,Inside PARCO; check reservation lottery during new releases. Booking: Use PARCO app to secure timed entry if new merch drop. With Nicole (Shin) + Ken Budget around £48.65 Grab resin for cosplay upgrades and friend gifts.,Shopping,https://maps.google.com/?cid=1935335699422656795,No
Genshin Impact Official Shop Tokyo,Day 18,Ken,Snag exclusive character drops and photo spots for Shin’s fandom.,Tokyo Shibuya,Inside PARCO; check reservation lottery during new releases. Booking: Use PARCO app to secure timed entry if new merch drop. With Nicole (Shin) + Ken Budget around £48.65 Grab resin for cosplay upgrades and friend gifts.,Shopping,https://maps.google.com/?cid=1935335699422656795,No
